"Anio_hecho","mes_hecho","Nombre_Municipio","Nombre_Departamento","Total_Victimas","Riesgo"
"2004","9","EL GUAMO - BOLIVAR","BOLIVAR",2,"0"
"2004","9","EL PAUJIL - CAQUETA","CAQUETA",1,"0"
"2004","9","EL TAMBO - CAUCA","CAUCA",1,"0"
"2004","9","ENVIGADO - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","9","FLORENCIA - CAQUETA","CAQUETA",2,"0"
"2004","9","FLORENCIA - CAUCA","CAUCA",1,"0"
"2004","9","FRONTINO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","9","FUNDACION - MAGDALENA","MAGDALENA",2,"0"
"2004","9","GIRARDOT - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2004","9","GRANADA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","9","GUACARI - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","9","GUADALAJARA DE BUGA - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2004","9","GUADUAS - CUNDINAMARCA","CUNDINAMARCA",2,"0"
"2004","9","INIRIDA - GUAINIA","GUAINIA",1,"0"
"2004","9","ISTMINA - CHOCO","CHOCO",2,"0"
"2004","9","ITUANGO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","9","JAMUNDI - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","9","LA APARTADA - CORDOBA","CORDOBA",1,"0"
"2004","9","LA JAGUA DE IBIRICO - CESAR","CESAR",4,"1"
"2004","9","LA MACARENA - META","META",1,"0"
"2004","9","LA MONTAÑITA - CAQUETA","CAQUETA",3,"1"
"2004","9","LA TEBAIDA - QUINDIO","QUINDIO",1,"0"
"2004","9","LA UNION - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","9","LA VICTORIA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","9","LERIDA - TOLIMA","TOLIMA",2,"0"
"2004","9","LORICA - CORDOBA","CORDOBA",1,"0"
"2004","9","LOS ANDES - NARIÑO","NARIÑO",1,"0"
"2004","9","LOS PALMITOS - SUCRE","SUCRE",1,"0"
"2004","9","MAICAO - LA GUAJIRA","LA GUAJIRA",9,"1"
"2004","9","MANZANARES - CALDAS","CALDAS",1,"0"
"2004","9","MAPIRIPAN - META","META",2,"0"
"2004","9","MARINILLA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","9","MARQUETALIA - CALDAS","CALDAS",1,"0"
"2004","9","MEDELLIN - ANTIOQUIA","ANTIOQUIA",6,"1"
"2004","9","MESETAS - META","META",1,"0"
"2004","9","MISTRATO - RISARALDA","RISARALDA",1,"0"
"2004","9","MOCOA - PUTUMAYO","PUTUMAYO",4,"1"
"2004","9","MONTELIBANO - CORDOBA","CORDOBA",1,"0"
"2004","9","MORALES - BOLIVAR","BOLIVAR",7,"1"
"2004","9","NEIVA - HUILA","HUILA",1,"0"
"2004","9","NORCASIA - CALDAS","CALDAS",1,"0"
"2004","9","OCAÑA - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"2004","9","ORITO - PUTUMAYO","PUTUMAYO",1,"0"
"2004","9","OROCUE - CASANARE","CASANARE",1,"0"
"2004","9","OVEJAS - SUCRE","SUCRE",3,"1"
"2004","9","PALMAR DE VARELA - ATLANTICO","ATLANTICO",1,"0"
"2004","9","PALMIRA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","9","PASTO - NARIÑO","NARIÑO",3,"1"
"2004","9","PITALITO - HUILA","HUILA",2,"0"
"2004","9","PLATO - MAGDALENA","MAGDALENA",1,"0"
"2004","9","POPAYAN - CAUCA","CAUCA",1,"0"
"2004","9","PUERTO ASIS - PUTUMAYO","PUTUMAYO",1,"0"
"2004","9","PUERTO BERRIO - ANTIOQUIA","ANTIOQUIA",4,"1"
"2004","9","PUERTO BOYACA - BOYACA","BOYACA",4,"1"
"2004","9","PUERTO CAICEDO - PUTUMAYO","PUTUMAYO",5,"1"
"2004","9","PUERTO CONCORDIA - META","META",1,"0"
"2004","9","PUERTO LLERAS - META","META",1,"0"
"2004","9","PUERTO LOPEZ - META","META",2,"0"
"2004","9","PUERTO NARE - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","9","PUERTO RICO - CAQUETA","CAQUETA",1,"0"
"2004","9","PUERTO TRIUNFO - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","9","ROBERTO PAYAN - NARIÑO","NARIÑO",1,"0"
"2004","9","ROLDANILLO - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2004","9","SABANAGRANDE - ATLANTICO","ATLANTICO",2,"0"
"2004","9","SALAMINA - CALDAS","CALDAS",1,"0"
"2004","9","SALDAÑA - TOLIMA","TOLIMA",1,"0"
"2004","9","SAMANA - CALDAS","CALDAS",1,"0"
"2004","9","SAN ANDRES DE TUMACO - NARIÑO","NARIÑO",4,"1"
"2004","9","SAN CALIXTO - NORTE DE SANTANDER","NORTE DE SANTANDER",3,"1"
"2004","9","SAN CARLOS - ANTIOQUIA","ANTIOQUIA",5,"1"
"2004","9","SAN JACINTO - BOLIVAR","BOLIVAR",1,"0"
"2004","9","SAN JACINTO DEL CAUCA - BOLIVAR","BOLIVAR",1,"0"
"2004","9","SAN JOSE DE TOLUVIEJO - SUCRE","SUCRE",1,"0"
"2004","9","SAN JOSE DEL FRAGUA - CAQUETA","CAQUETA",1,"0"
"2004","9","SAN JOSE DEL GUAVIARE - GUAVIARE","GUAVIARE",4,"1"
"2004","9","SAN JOSE DEL PALMAR - CHOCO","CHOCO",1,"0"
"2004","9","SAN JUAN DE ARAMA - META","META",2,"0"
"2004","9","SAN JUAN DE URABA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","9","SAN MARTIN - META","META",1,"0"
"2004","9","SAN MARTIN DE LOBA - BOLIVAR","BOLIVAR",1,"0"
"2004","9","SAN ONOFRE - SUCRE","SUCRE",3,"1"
"2004","9","SAN PABLO - BOLIVAR","BOLIVAR",1,"0"
"2004","9","SAN PEDRO - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","9","SAN PEDRO DE LOS MILAGROS - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","9","SAN SEBASTIAN DE MARIQUITA - TOLIMA","TOLIMA",2,"0"
"2004","9","SANTA MARTA - MAGDALENA","MAGDALENA",6,"1"
"2004","9","SANTA ROSA - CAUCA","CAUCA",1,"0"
"2004","9","SANTIAGO DE CALI - VALLE DEL CAUCA","VALLE DEL CAUCA",4,"1"
"2004","9","SANTO DOMINGO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","9","SARAVENA - ARAUCA","ARAUCA",2,"0"
"2004","9","SIMITI - BOLIVAR","BOLIVAR",1,"0"
"2004","9","SINCELEJO - SUCRE","SUCRE",6,"1"
"2004","9","SIPI - CHOCO","CHOCO",1,"0"
"2004","9","SOACHA - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2004","9","SONSON - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","9","SOPETRAN - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","9","TAME - ARAUCA","ARAUCA",1,"0"
"2004","9","TARAZA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","9","TAURAMENA - CASANARE","CASANARE",1,"0"
"2004","9","TEORAMA - NORTE DE SANTANDER","NORTE DE SANTANDER",2,"0"
"2004","9","TIBU - NORTE DE SANTANDER","NORTE DE SANTANDER",2,"0"
"2004","9","TIERRALTA - CORDOBA","CORDOBA",1,"0"
"2004","9","TOLEDO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","9","TURBO - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","9","URIBE - META","META",1,"0"
"2004","9","URRAO - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","9","VALENCIA - CORDOBA","CORDOBA",4,"1"
"2004","9","VALLE DEL GUAMUEZ - PUTUMAYO","PUTUMAYO",1,"0"
"2004","9","VALLEDUPAR - CESAR","CESAR",6,"1"
"2004","9","VENADILLO - TOLIMA","TOLIMA",1,"0"
"2004","9","VILLAGARZON - PUTUMAYO","PUTUMAYO",1,"0"
"2004","9","VILLAMARIA - CALDAS","CALDAS",1,"0"
"2004","9","VILLAVICENCIO - META","META",9,"1"
"2004","9","VISTAHERMOSA - META","META",2,"0"
"2004","9","ZAMBRANO - BOLIVAR","BOLIVAR",2,"0"
"2004","9","ZONA BANANERA - MAGDALENA","MAGDALENA",1,"0"
"2004","10","ACACIAS - META","META",1,"0"
"2004","10","AGUACHICA - CESAR","CESAR",1,"0"
"2004","10","AGUADAS - CALDAS","CALDAS",1,"0"
"2004","10","AGUSTIN CODAZZI - CESAR","CESAR",7,"1"
"2004","10","ANDES - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","APARTADO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","APIA - RISARALDA","RISARALDA",1,"0"
"2004","10","ARACATACA - MAGDALENA","MAGDALENA",2,"0"
"2004","10","ARAUCA - ARAUCA","ARAUCA",3,"1"
"2004","10","ARAUQUITA - ARAUCA","ARAUCA",1,"0"
"2004","10","ARGELIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","ARGELIA - CAUCA","CAUCA",1,"0"
"2004","10","BAJO BAUDO - CHOCO","CHOCO",1,"0"
"2004","10","BARBACOAS - NARIÑO","NARIÑO",3,"1"
"2004","10","BARRANCA DE UPIA - META","META",2,"0"
"2004","10","BARRANQUILLA - ATLANTICO","ATLANTICO",2,"0"
"2004","10","BELLO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","BOGOTA, D.C. - BOGOTA, D. C.","BOGOTA, D. C.",3,"1"
"2004","10","BRICEÑO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","BUCARAMANGA - SANTANDER","SANTANDER",3,"1"
"2004","10","BUENAVENTURA - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2004","10","BUGALAGRANDE - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2004","10","CACERES - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","10","CAICEDONIA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","10","CALAMAR - BOLIVAR","BOLIVAR",2,"0"
"2004","10","CAREPA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","10","CARTAGENA DE INDIAS - BOLIVAR","BOLIVAR",2,"0"
"2004","10","CAUCASIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","CHARALA - SANTANDER","SANTANDER",1,"0"
"2004","10","CHIGORODO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","CHIRIGUANA - CESAR","CESAR",1,"0"
"2004","10","CIENAGA - MAGDALENA","MAGDALENA",6,"1"
"2004","10","CIMITARRA - SANTANDER","SANTANDER",1,"0"
"2004","10","CISNEROS - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","CIUDAD BOLIVAR - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","COLOSO - SUCRE","SUCRE",1,"0"
"2004","10","CORDOBA - BOLIVAR","BOLIVAR",2,"0"
"2004","10","CUCUTA - NORTE DE SANTANDER","NORTE DE SANTANDER",6,"1"
"2004","10","CUMARAL - META","META",1,"0"
"2004","10","CUMARIBO - VICHADA","VICHADA",2,"0"
"2004","10","CURUMANI - CESAR","CESAR",1,"0"
"2004","10","DABEIBA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","DAGUA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","10","DIBULLA - LA GUAJIRA","LA GUAJIRA",2,"0"
"2004","10","DOSQUEBRADAS - RISARALDA","RISARALDA",1,"0"
"2004","10","EL AGUILA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","10","EL CARMEN - NORTE DE SANTANDER","NORTE DE SANTANDER",9,"1"
"2004","10","EL CARMEN DE BOLIVAR - BOLIVAR","BOLIVAR",1,"0"
"2004","10","EL CASTILLO - META","META",2,"0"
"2004","10","EL CHARCO - NARIÑO","NARIÑO",1,"0"
"2004","10","EL COPEY - CESAR","CESAR",2,"0"
"2004","10","EL DONCELLO - CAQUETA","CAQUETA",1,"0"
"2004","10","EL PASO - CESAR","CESAR",1,"0"
"2004","10","EL RETORNO - GUAVIARE","GUAVIARE",2,"0"
"2004","10","EL TARRA - NORTE DE SANTANDER","NORTE DE SANTANDER",5,"1"
"2004","10","ENVIGADO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","FLORENCIA - CAQUETA","CAQUETA",1,"0"
"2004","10","FLORIDA - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2004","10","FONSECA - LA GUAJIRA","LA GUAJIRA",4,"1"
"2004","10","FRONTINO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","FUNDACION - MAGDALENA","MAGDALENA",2,"0"
"2004","10","GINEBRA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","10","GRANADA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","GRANADA - META","META",1,"0"
"2004","10","GUADALAJARA DE BUGA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","10","HONDA - TOLIMA","TOLIMA",1,"0"
"2004","10","IPIALES - NARIÑO","NARIÑO",1,"0"
"2004","10","JAMUNDI - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","10","LA CEJA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","LA CELIA - RISARALDA","RISARALDA",2,"0"
"2004","10","LA JAGUA DE IBIRICO - CESAR","CESAR",1,"0"
"2004","10","LA MERCED - CALDAS","CALDAS",1,"0"
"2004","10","LA MONTAÑITA - CAQUETA","CAQUETA",1,"0"
"2004","10","LEBRIJA - SANTANDER","SANTANDER",1,"0"
"2004","10","LEJANIAS - META","META",1,"0"
"2004","10","MANAURE BALCON DEL CESAR - CESAR","CESAR",2,"0"
"2004","10","MARIA LA BAJA - BOLIVAR","BOLIVAR",2,"0"
"2004","10","MARQUETALIA - CALDAS","CALDAS",1,"0"
"2004","10","MEDELLIN - ANTIOQUIA","ANTIOQUIA",8,"1"
"2004","10","MERCADERES - CAUCA","CAUCA",1,"0"
"2004","10","MILAN - CAQUETA","CAQUETA",2,"0"
"2004","10","MIRAFLORES - GUAVIARE","GUAVIARE",1,"0"
"2004","10","MISTRATO - RISARALDA","RISARALDA",1,"0"
"2004","10","MOCOA - PUTUMAYO","PUTUMAYO",1,"0"
"2004","10","MONTECRISTO - BOLIVAR","BOLIVAR",1,"0"
"2004","10","MONTELIBANO - CORDOBA","CORDOBA",1,"0"
"2004","10","MONTERIA - CORDOBA","CORDOBA",2,"0"
"2004","10","MORALES - BOLIVAR","BOLIVAR",1,"0"
"2004","10","NARIÑO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","NARIÑO - NARIÑO","NARIÑO",1,"0"
"2004","10","NEIVA - HUILA","HUILA",1,"0"
"2004","10","NORCASIA - CALDAS","CALDAS",1,"0"
"2004","10","OCAMONTE - SANTANDER","SANTANDER",1,"0"
"2004","10","OCAÑA - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"2004","10","ORITO - PUTUMAYO","PUTUMAYO",3,"1"
"2004","10","ORTEGA - TOLIMA","TOLIMA",1,"0"
"2004","10","OVEJAS - SUCRE","SUCRE",1,"0"
"2004","10","PAILITAS - CESAR","CESAR",1,"0"
"2004","10","PATIA - CAUCA","CAUCA",1,"0"
"2004","10","PLATO - MAGDALENA","MAGDALENA",2,"0"
"2004","10","POLICARPA - NARIÑO","NARIÑO",4,"1"
"2004","10","POPAYAN - CAUCA","CAUCA",1,"0"
"2004","10","PRADERA - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2004","10","PUERTO ASIS - PUTUMAYO","PUTUMAYO",1,"0"
"2004","10","PUERTO BERRIO - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","10","PUERTO BOYACA - BOYACA","BOYACA",1,"0"
"2004","10","PUERTO CARREÑO - VICHADA","VICHADA",1,"0"
"2004","10","PUERTO GAITAN - META","META",10,"1"
"2004","10","PUERTO GUZMAN - PUTUMAYO","PUTUMAYO",1,"0"
"2004","10","PUERTO LEGUIZAMO - PUTUMAYO","PUTUMAYO",1,"0"
"2004","10","PUERTO LIBERTADOR - CORDOBA","CORDOBA",2,"0"
"2004","10","PUERTO RICO - CAQUETA","CAQUETA",1,"0"
"2004","10","PUERTO SANTANDER - NORTE DE SANTANDER","NORTE DE SANTANDER",3,"1"
"2004","10","PUERTO WILCHES - SANTANDER","SANTANDER",1,"0"
"2004","10","REMEDIOS - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","10","RICAURTE - NARIÑO","NARIÑO",2,"0"
"2004","10","RIOSUCIO - CALDAS","CALDAS",1,"0"
"2004","10","RIOSUCIO - CHOCO","CHOCO",1,"0"
"2004","10","ROBERTO PAYAN - NARIÑO","NARIÑO",2,"0"
"2004","10","SABANALARGA - CASANARE","CASANARE",1,"0"
"2004","10","SABANAS DE SAN ANGEL - MAGDALENA","MAGDALENA",1,"0"
"2004","10","SAMANA - CALDAS","CALDAS",1,"0"
"2004","10","SAMANIEGO - NARIÑO","NARIÑO",1,"0"
"2004","10","SAN ALBERTO - CESAR","CESAR",1,"0"
"2004","10","SAN ANDRES DE TUMACO - NARIÑO","NARIÑO",5,"1"
"2004","10","SAN ANTONIO - TOLIMA","TOLIMA",1,"0"
"2004","10","SAN CARLOS - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","10","SAN JOSE DEL GUAVIARE - GUAVIARE","GUAVIARE",10,"1"
"2004","10","SAN LUIS - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","SAN LUIS DE PALENQUE - CASANARE","CASANARE",1,"0"
"2004","10","SAN MIGUEL - PUTUMAYO","PUTUMAYO",6,"1"
"2004","10","SAN ONOFRE - SUCRE","SUCRE",1,"0"
"2004","10","SAN PABLO - BOLIVAR","BOLIVAR",1,"0"
"2004","10","SAN RAFAEL - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","SAN VICENTE DEL CAGUAN - CAQUETA","CAQUETA",3,"1"
"2004","10","SANTA MARTA - MAGDALENA","MAGDALENA",6,"1"
"2004","10","SANTA ROSA DEL SUR - BOLIVAR","BOLIVAR",3,"1"
"2004","10","SANTIAGO DE CALI - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","10","SINCELEJO - SUCRE","SUCRE",2,"0"
"2004","10","SOLEDAD - ATLANTICO","ATLANTICO",2,"0"
"2004","10","SONSON - ANTIOQUIA","ANTIOQUIA",3,"1"
"2004","10","SUAREZ - TOLIMA","TOLIMA",1,"0"
"2004","10","SUCRE - SANTANDER","SANTANDER",1,"0"
"2004","10","TAME - ARAUCA","ARAUCA",5,"1"
"2004","10","TARAPACA - AMAZONAS","AMAZONAS",1,"0"
"2004","10","TARAZA - ANTIOQUIA","ANTIOQUIA",4,"1"
"2004","10","TIBU - NORTE DE SANTANDER","NORTE DE SANTANDER",3,"1"
"2004","10","TIERRALTA - CORDOBA","CORDOBA",3,"1"
"2004","10","TRUJILLO - VALLE DEL CAUCA","VALLE DEL CAUCA",4,"1"
"2004","10","TULUA - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2004","10","TURBACO - BOLIVAR","BOLIVAR",1,"0"
"2004","10","TURBANA - BOLIVAR","BOLIVAR",3,"1"
"2004","10","TURBO - ANTIOQUIA","ANTIOQUIA",5,"1"
"2004","10","UNGUIA - CHOCO","CHOCO",1,"0"
"2004","10","URAMITA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","10","URRAO - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","10","VALDIVIA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","10","VALLE DEL GUAMUEZ - PUTUMAYO","PUTUMAYO",4,"1"
"2004","10","VALLEDUPAR - CESAR","CESAR",5,"1"
"2004","10","VICTORIA - CALDAS","CALDAS",1,"0"
"2004","10","VILLA DEL ROSARIO - NORTE DE SANTANDER","NORTE DE SANTANDER",2,"0"
"2004","10","VILLAVICENCIO - META","META",4,"1"
"2004","10","VISTAHERMOSA - META","META",2,"0"
"2004","10","ZARZAL - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2004","11","ABEJORRAL - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","11","ABREGO - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"2004","11","AGUACHICA - CESAR","CESAR",8,"1"
"2004","11","ANORI - ANTIOQUIA","ANTIOQUIA",4,"1"
"2004","11","APARTADO - ANTIOQUIA","ANTIOQUIA",4,"1"
"2004","11","ARGELIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","11","ARGELIA - CAUCA","CAUCA",1,"0"
"2004","11","BARBACOAS - NARIÑO","NARIÑO",7,"1"
"2004","11","BARRANCABERMEJA - SANTANDER","SANTANDER",1,"0"
"2004","11","BARRANQUILLA - ATLANTICO","ATLANTICO",4,"1"
"2004","11","BECERRIL - CESAR","CESAR",1,"0"
"2004","11","BELEN DE UMBRIA - RISARALDA","RISARALDA",4,"1"
"2004","11","BELLO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","11","BOGOTA, D.C. - BOGOTA, D. C.","BOGOTA, D. C.",3,"1"
"2004","11","BOLIVAR - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","11","BUCARAMANGA - SANTANDER","SANTANDER",1,"0"
"2004","11","BUENAVENTURA - VALLE DEL CAUCA","VALLE DEL CAUCA",7,"1"
"2004","11","CACERES - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","11","CARTAGENA DEL CHAIRA - CAQUETA","CAQUETA",1,"0"
"2004","11","CASABIANCA - TOLIMA","TOLIMA",1,"0"
"2004","11","CAUCASIA - ANTIOQUIA","ANTIOQUIA",4,"1"
"2004","11","CHAPARRAL - TOLIMA","TOLIMA",2,"0"
"2004","11","CHIGORODO - ANTIOQUIA","ANTIOQUIA",3,"1"
"2004","11","CIENAGA - MAGDALENA","MAGDALENA",2,"0"
"2004","11","CIMITARRA - SANTANDER","SANTANDER",2,"0"
"2004","11","COLOSO - SUCRE","SUCRE",1,"0"
"2004","11","COPACABANA - ANTIOQUIA","ANTIOQUIA",3,"1"
"2004","11","COROZAL - SUCRE","SUCRE",1,"0"
"2004","11","CUCUTA - NORTE DE SANTANDER","NORTE DE SANTANDER",5,"1"
"2004","11","CURUMANI - CESAR","CESAR",1,"0"
"2004","11","DABEIBA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","11","DIBULLA - LA GUAJIRA","LA GUAJIRA",2,"0"
"2004","11","EL AGUILA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","11","EL BAGRE - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","11","EL COPEY - CESAR","CESAR",2,"0"
"2004","11","EL DOVIO - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","11","EL RETORNO - GUAVIARE","GUAVIARE",4,"1"
"2004","11","FALAN - TOLIMA","TOLIMA",1,"0"
"2004","11","FLORENCIA - CAQUETA","CAQUETA",2,"0"
"2004","11","FONSECA - LA GUAJIRA","LA GUAJIRA",1,"0"
"2004","11","FRONTERA ECUADOR - EXTERIOR","EXTERIOR",1,"0"
"2004","11","FUNDACION - MAGDALENA","MAGDALENA",3,"1"
"2004","11","GALAPA - ATLANTICO","ATLANTICO",1,"0"
"2004","11","GAMARRA - CESAR","CESAR",1,"0"
"2004","11","GRANADA - META","META",1,"0"
"2004","11","GUADALAJARA DE BUGA - VALLE DEL CAUCA","VALLE DEL CAUCA",3,"1"
"2004","11","GUADUAS - CUNDINAMARCA","CUNDINAMARCA",2,"0"
"2004","11","HONDA - TOLIMA","TOLIMA",2,"0"
"2004","11","ISTMINA - CHOCO","CHOCO",1,"0"
"2004","11","ITUANGO - ANTIOQUIA","ANTIOQUIA",3,"1"
"2004","11","JARDIN - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","11","LA DORADA - CALDAS","CALDAS",1,"0"
"2004","11","LA GLORIA - CESAR","CESAR",1,"0"
"2004","11","LA JAGUA DE IBIRICO - CESAR","CESAR",3,"1"
"2004","11","LA MONTAÑITA - CAQUETA","CAQUETA",1,"0"
"2004","11","LEJANIAS - META","META",1,"0"
"2004","11","LERIDA - TOLIMA","TOLIMA",3,"1"
"2004","11","LOS PATIOS - NORTE DE SANTANDER","NORTE DE SANTANDER",2,"0"
"2004","11","MADRID - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2004","11","MAGANGUE - BOLIVAR","BOLIVAR",3,"1"
"2004","11","MAGÜI - NARIÑO","NARIÑO",1,"0"
"2004","11","MALAMBO - ATLANTICO","ATLANTICO",1,"0"
"2004","11","MALLAMA - NARIÑO","NARIÑO",1,"0"
"2004","11","MANAURE BALCON DEL CESAR - CESAR","CESAR",1,"0"
"2004","11","MANIZALES - CALDAS","CALDAS",1,"0"
"2004","11","MAPIRIPAN - META","META",3,"1"
"2004","11","MEDELLIN - ANTIOQUIA","ANTIOQUIA",11,"1"
"2004","11","MEDIO BAUDO - CHOCO","CHOCO",2,"0"
"2004","11","MERCADERES - CAUCA","CAUCA",1,"0"
"2004","11","MILAN - CAQUETA","CAQUETA",4,"1"
"2004","11","MIRAFLORES - GUAVIARE","GUAVIARE",1,"0"
"2004","11","MONTELIBANO - CORDOBA","CORDOBA",1,"0"
"2004","11","MONTERIA - CORDOBA","CORDOBA",1,"0"
"2004","11","MORELIA - CAQUETA","CAQUETA",2,"0"
"2004","11","MURILLO - TOLIMA","TOLIMA",1,"0"
"2004","11","NATAGAIMA - TOLIMA","TOLIMA",1,"0"
"2004","11","NEIVA - HUILA","HUILA",1,"0"
"2004","11","OCAÑA - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"2004","11","ORITO - PUTUMAYO","PUTUMAYO",3,"1"
"2004","11","OVEJAS - SUCRE","SUCRE",2,"0"
"2004","11","PAILITAS - CESAR","CESAR",2,"0"
"2004","11","PALMIRA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2004","11","PASTO - NARIÑO","NARIÑO",9,"1"
"2004","11","PENSILVANIA - CALDAS","CALDAS",1,"0"
"2004","11","PEQUE - ANTIOQUIA","ANTIOQUIA",2,"0"
"2004","11","PEREIRA - RISARALDA","RISARALDA",3,"1"
"2004","11","PIAMONTE - CAUCA","CAUCA",1,"0"
"2004","11","PIVIJAY - MAGDALENA","MAGDALENA",1,"0"
"2004","11","PLATO - MAGDALENA","MAGDALENA",1,"0"
"2004","11","POLICARPA - NARIÑO","NARIÑO",1,"0"
"2004","11","PUEBLO BELLO - CESAR","CESAR",3,"1"
"2004","11","PUERTO ASIS - PUTUMAYO","PUTUMAYO",2,"0"
"2004","11","PUERTO BERRIO - ANTIOQUIA","ANTIOQUIA",4,"1"
"2004","11","PUERTO BOYACA - BOYACA","BOYACA",1,"0"
"2004","11","PUERTO CAICEDO - PUTUMAYO","PUTUMAYO",5,"1"
"2004","11","PUERTO LEGUIZAMO - PUTUMAYO","PUTUMAYO",1,"0"
"2004","11","PUERTO LOPEZ - META","META",1,"0"
"2004","11","PUERTO NARE - ANTIOQUIA","ANTIOQUIA",1,"0"
"2004","11","PUERTO PARRA - SANTANDER","SANTANDER",2,"0"
"2004","11","PUERTO RICO - META","META",1,"0"
"2004","11","PUERTO RONDON - ARAUCA","ARAUCA",1,"0"
"2004","11","PUERTO TRIUNFO - ANTIOQUIA","ANTIOQUIA",1,"0"
